user_id,name,age,gender,city,country,credit_card,full_address,user_source_type,user_status
271,b'gAAAAABlumZ1bcpYaujQ7pG9E5uYK6jFblCcLGb885a2iLQu8P6YYg7ppmn_COuwF7wdrKeXfuteZwKXfERPrRYD3ka97505Pg==',43,M,South Jeffreyberg,Congo,b'gAAAAABlumZ2XGBqp60oljfklvUg6qY0uwxMmWAnAGPMKPhoEgdiajoIeJgOFoqpKtJvSbhS9twSGgqv-JGQwfQbUes3_MF1QjUE5q5VuNLw8tftOg4QIMg=',b'gAAAAABlumZ2F3R_pWfenYbXYyXL_qHZUu97INjKx39sLcyugZruvn2gUC_ola8zZ73IcgmVyew_EHnSwlmeLg4AQ7C5Uc0JKRkzCu-jrCFaTYe2O9r9OW3OGPuA24ENbPskeWrM0h9jAkwzLHP078hpdgWfmKl-zg==',Rarely,Churned
29,b'gAAAAABlumZ1cde4FRuNDWcwfQrhyIq75nBku0qsSQO0-R2z8ykbEhYtXAo9WJVOxgICnAQUuCVAiLcmD8ICGqTy3w01iNs4wg==',60,F,East Pamelaside,Bahamas,b'gAAAAABlumZ2WYXIWbESlOsGL1vrbiuW22gFXONet3GAtsMBHpyVhvHXMIjAhpstN3mbqQdblADjUjWPaLzNsrEL2BSX0HK0NH5tLfZEET4OML9HHN6fWgU=',b'gAAAAABlumZ2HPkzSx1XwgJmTitw_WR39qdKeaB-YRj3-GHxYgikIG35Mpe36rY7VaAwxlNIKfJJKvWYDJI4fFPJXviD2imkVIRv9SfRlbsToCiA8A_viMUgTKj-wv3-tJVE4qC4L4IQ',Yearly,Active
1225,b'gAAAAABlumZ1qeIkp1-GFpXHsphKDC-CNgFomO4yFdbA10LQMWjUPpu5fAuk9WYli-qUJIEG9mNYzkucexjwKROAfeqaSxPIlA==',41,M,Susanburgh,Liberia,b'gAAAAABlumZ208C8x5fAyLsFMqrys46j8LdnqTRs1f0xJQjIlGMlnOkTTKj1TXg1CP4c50ku853jO1DtcoefXNrBbTuitLIMkW3ylV2fSCOFqKfa0yLhtFQ=',b'gAAAAABlumZ2qBcSEqRcllzQtLUMMApZDk5WC-SODp8my9YWeQmje1DWNPZ9GM7Y-iW3Xtr2URAokK0Xui-5BbuFwOT4ANnCpkEpBDcKBtA_Z7AUcr2ocBSpNR_xkPOLjxWmxtdGqkJ2IE8QXGCTRpgYEtSByHx83Q==',Yearly,Active
37,b'gAAAAABlumZ1_s_OerT20zWB-OrQjWRwU2WXOBHAHnu0Cqx-_hYWpViAiSfqlepU-6nKBdEQlgdGDzLfUbxkQkN0I_9Ru7yT7Q==',19,F,Lake Steventon,Czech Republic,b'gAAAAABlumZ29FMUSNvHGvsFsp8-f2pNBWMPLkT5gRULRTgz6SBalJttaeNhsQAgWcEhOzCesS7GWZYYpxpBnBg0RXWfIlO6tS418Ai5Kd9JiJQhHtGmw84=',b'gAAAAABlumZ2SHYTHYSogdfUyomFTU_37BBGcy4SLYQ9m0b1bV4U7qTuaqCABujZ6IsVMeW8jQIjGUeLhCujuAdhs9mW_-T8qELyMd1qOXSrl1VtQWekjs-gLle-5UixYqnwzWKMZiJ82Ru5WZzIshWq9W5hsuqa6Q==',Yearly,Churned
305,b'gAAAAABlumZ1Mx_NQbx39M_9TNmgCejmgPqaonNOdKiszM6C-DrAJxJFtVpGsc4DTYTEhfqYxDeZ3pgqjvBXJjGw59jaUn_Nfg==',26,F,Tiffanytown,Mismatched Country,b'gAAAAABlumZ2z92ZILku7ebWV5A2CnOx204RaqQhwmDAYRcLT7IVz3gMn-JjGqDV3kvnjS6d8xVcXPN-QpQojwednL4ezBmQg6025ViOoLZxrGjH7gIThzM=',b'gAAAAABlumZ2Hpia-Ah3-LRR0yI1WDr7dCtrwP-QuX596kjInop9bKXQ72Zio0-bq4_RGiJ4fQJXdeIOhNh4vSmbRa1m0-PYOAZABR971v0YxDNBnxpi5N53DsrBNByUS1dsCwCdMMVg596FufIIGMSgStM3KSlQ1g==',Yearly,Churned
755,b'gAAAAABlumZ1lHwY7XDkEzS8TckEp8p-koeuHXjvD2JhUNR9mbYTGGJSu79PMmuXEQG9M0Peoj8ae7L200mo76SK6vjza-csew==',20,M,East Mathew,Cook Islands,b'gAAAAABlumZ2vVVvCza0wvUFY18Jf7xCRbOCKVJbtlmu9wrBMtkZHkkk-uzlapc3dpJuXk0Vm_6tjP0oX5WC4lumLC_eO63G_Nd_W3X6xktuYZ4Oz5LS8Zs=',b'gAAAAABlumZ2Rq3s2xAXDeEW3OvQwUpTcnmr8mE-DRFMzQQoPnggxUCOFkgi97JgrEBMwYSw52ew_-OfQFASrWmPl-X_Oc9AV9bjGumAeimUp-aLW-Hfj5nu0Y5MABijMKNMCDv41WDlpyJGfWH6TOqLb4gAgqkJdQ==',Monthly,Active
230,b'gAAAAABlumZ1IF4QwrSCUz71Wah3O1P63kgpWcnP7fMoyoZHDGc2LQwFp_N18QCufGw3UqKei6wCkp70AVCZtZXltuETy5zSUg==',50,M,South Patricia,Georgia,b'gAAAAABlumZ2mmf_UyBnR2rOzrUqC12ArzVhTSWdYvoBxRYdFG8-96LrhQZ-mx_rFgZxtJnnrtK3gWqYSfZJL5_NczFsmHw7Ifp9rNqd4hrdNaiqjrVIhW0=',b'gAAAAABlumZ2Lg5QiqA85MnOr7RXSSAQIBTrCaQ5g6AmXauX3GXqaVUqN67ESPLgRS541p2tIDqNy4BxJAiI7vM1yO97tnDQdvQa9sazYDnVRNjIJHcKAE4bh30VWM5K-FkOAk5t0a62-oBEebP83-qv2zwtc8m3Bw==',Rarely,Churned
960,b'gAAAAABlumZ1EVYhaAFUOEkNufI8wHpt0Hf4e0m_jjm2uA7DmxmvhZQ1FO3oTrGV5gutsfj_MLv7RbW8R72TnAoC3CcVyziWEw==',69,F,North Heather,China,b'gAAAAABlumZ20Y26Vxc53_U3zkvTqBpS9zfv8g0J1GoJTlKXNRAC7PhNjfl-7qVtks8ke2IYEG-6HPGEpXMRUvCJmeoe2cBtaGcpqXESCtjiraf3jtyh-Vg=',b'gAAAAABlumZ2-JYMupnbfnHRgoOOnBkfoTStXtKdCrPN5lu4z9bFXXMZBPi7fQrSuDP6_YQGcAVG97Ri3UaVDNt0KnUln5ufd0ta1YZYIUhW9FFqkBw8ZVguryJN14NiwZEQ8TlQd1fJ',Yearly,Active
295,b'gAAAAABlumZ1mRzXrVC7vE5gdvihxdC7nEWjb5QMTsUfc5WA-jLfovYgCYq9L1IFpIRt46f1-LRhjxgT6UEfvvawzL2gLU3tNg==',45,M,Woodland,Grenada,b'gAAAAABlumZ2CifMTosbDk6Q56sYzYCgzCvd060gdEFiwXzXVRjZkbjy8zLT7waNuvmHqR8zo0VPQbM-QF9bejOiHJuF_-NF_vtLx5Mk5DsoLY4uW9AIllA=',b'gAAAAABlumZ2Do4sb5PnXAKL3ZP5GPCf2XqOPe-xpWN8eN-HP49Iw7xXko8rHOwduSW8jolbaMybZypppXY6A93kbpnTlFEB2GZSxtLluAsrh3JvvO-7sHAi0YGrxQi29jzPlnJjZg8e',Rarely,Churned
410,b'gAAAAABlumZ1iens9l6_adxR5Qfq7yIp2ecVLdNFKMPyc6OiubLAk6CeUY_l1LITCf_LPkbvmcyGSo-LpYIZaO45U6-kSZK9Lg==',23,F,Westmouth,Monaco,b'gAAAAABlumZ2k8SqnZ-8cR128RxvTH7egPXxm29OSVzkTx-3Ij4uEB6_-IcShk2-nu8Eato4TNEh1rrqZ0j1EWndgd4K7oZYMjKC4HkckBX0DjdpY8W6Zzs=',b'gAAAAABlumZ2wAs3t5wWakU_IMJM0MVOcasvXfAyeNfYvPfqv2-KAuOx_bb_0JO0SaYA8oaaXorSpoAdPXNXyW8lDlzNVCdhoFS3drSkRWGetdjd4gj7KRbr89msEFX8zXMJDbU_E-LLLcB_tFwig1swxtP0rINtlw==',Rarely,Churned
582,b'gAAAAABlumZ1Ty_gP8oD5qzYDKlT7E9Of55rTzhgoI64m9cbWKUY_y4l4vAgeJVLEazR7_HT_LSWY1bFTd_K6LLM66LHeWhlOA==',66,M,Smithbury,Jersey,b'gAAAAABlumZ2YvP0ZOX2PturKuenVec6V24ntj22x73ELmfeSTcK8YBD97b8LhYq827QEVDiSBAVX1CDII8ktYRVUo4JGRpHKlMIm_gqa7SepWb1SrwS0Eo=',b'gAAAAABlumZ2sbBNjrDJ74qk-JLv6dmuHyQwxapp0wKyZ8gEg4oKMdvMP3x-YyzvNWStmf2SzsfTDLgivneXPGP32uXfUluRDfZTgLPRmxgiQ5ysIWWsbER1pmdffjx1gxaKCTB8KVmL',Yearly,Active
520,b'gAAAAABlumZ1Z6u0SAED2f2OEOMv_w-jMSe15swUvUJUD3T43dQXKZ8HB_RJzUx7lKdr-ipQKydYtxZGb53cljjGm7iJIYpuwA==',64,F,Chenstad,Guinea,b'gAAAAABlumZ21oX6VCB-sPci1sOKt-hlf8ff_aLULgORHnLNrX0WBi2J7cv0OE7-g-QAdHYo3kLAzYGhxdNkrLwaejHLxJmdSd9XFIWZr0A3e4ckclIRGVc=',b'gAAAAABlumZ2pW9wMgGStzBEgl016uVBbPxhv2Rfy9FbGj2vgANUwNYp82ptfyvuJ3A1k4V21uhg9T73G-hlOjdhuIJ3_BV-ic6l-6YCDAiPatNkv5g57R4zknKyd3Gaw80S_ldlzSpR',Monthly,Churned
135,b'gAAAAABlumZ10TIKwrVBPLrl0fhv91TieEEcyw33KvXNysDWloZpuyBiXTAFMUuO57X-RDzWUOjlIvMwu32qM29NSODmdP-aIQ==',24,M,Michaelberg,Switzerland,b'gAAAAABlumZ2dIuuz47V2rXcx_WtRwSsjRmZP-w9k_R2QyEh64Opewz-iZHs-wsY795mqjcu9nGLqlpr9rgE8Ac7aiJFv-EeOL_pdmEkpvLe6jaC2qPYpfc=',b'gAAAAABlumZ23XfwGMSlElrkoXdpOpnZq4qYrwzfKAWXdaothymAYOdTt2b5ERf8e9q-zU82GpL2HnTZ7FkSsrtcd_jTw9CPGa4DVWRFHHNPCs0JnPVDimjRcgzb3UtBSUCzR1DucqMW_T-jDYVaMfpQVcjvScTSrA==',Rarely,Churned
1081,b'gAAAAABlumZ1ToI4x7SCiHIGS4wKtpRg9WGX4LfajtWKVfsKgIeFX9aYT9ImF-0jjONWe0kpNPUMaKui5JeMLlNkvweHYOOYzfW4IWMsP0vwqAC6gHIxJBI=',54,F,Bryanthaven,Tanzania,b'gAAAAABlumZ2WZG2_f7bWgcFeM7O_cy1Ovm1Khmp7CoLS7t_iK-gBx4JE_NlKOTYbdYrZBlnlKPEwvpzyjFFP4_MbHjx6jRO3tdjoug9odxDw8mnYkc2D-s=',b'gAAAAABlumZ2ELCrN5AJThAzn1wz7o5ouvwHJzn8A_fTdUWRlEWW3gTI91gcH76oh24WusPtRBEnPZ1VcRechTuALHI-KZk8QvQ9bjs0bu1PSemaOPqnKX9Nc0jbFHIjSslVQJrYqySF',Yearly,Active
1217,b'gAAAAABlumZ1T45MMFgYLkm1V6PVixET6gKkeQnoMAtlX2vO7xLNjFhJ4c6-ipMqi5yRDnc0PoH7VKoj7ifuov1BJvN1qAmQrmYUTIUNzfdeycfWWOz0JUY=',61,F,Mcleanport,Serbia,b'gAAAAABlumZ2qOEqDVuC8MHtzxPTl8hhEeEgJ9BNFEQj-vEf-k3_asPnE8s-OvleYtEJ3GuEhHDjc2oFuRiDzCXR-6A-L9f6aC2sJaOnpRMoLuopZsYGoW0=',b'gAAAAABlumZ2MSQND84cc02UQYqReaU3hBWQ-z3M3fHNoU43Hk8pEkSy9vtSr8EaU6J8jIDPhhrKREm4nxNOfzW03AizsVcklWIp5sYCxGoDg438hN09CHNOub5g8QfrQx9FZVA0Zfv_4PybkPcus9eswSW1Woud-g==',Yearly,Churned
329,b'gAAAAABlumZ1OMp44VK1hkouFPlror5SYH01iTR8LPWczeKy475IpNxmE_9Ns4Nc7yzTgCamTfj43EDDD5C4Ekrl0eI6caGZpA==',63,F,Leahton,Albania,b'gAAAAABlumZ2XZ3jUdp2P6pMGvQQfMtSQ93l-hPjLOp0XOaaasL7mZ9hETv6t692aprk5izOrYyyGWLisZBl7xOYeeNZIKCNIaPPbRlufofsKed5lcq8OHI=',b'gAAAAABlumZ2zVQHQh15NNNDzBalnnOhcqmgxkciNA025BS1UIyXe7AF0fjULa8s86Rx4U_kT12p8TOz0J0iE4xjCEa4HpiuuXRtlGWry_9KRZgX1sOhMyzbY_TWBbmeKYNVjTEnCmM5rMGFSSDsUBHjQT8vcNCI4g==',Yearly,Active
693,b'gAAAAABlumZ1M68NQ8cQma4hQVHBCaiZhnQtAoUYTWA-_atM0VBxmnMRFTsZM6GWKqm5a8YbP1EV2EQ69BJJl5_bvaKaVzDYMA==',25,F,Lake Lindseychester,Australia,b'gAAAAABlumZ2Xg1f6ERXQSoet6eMT_3JTprnymWsWVAgbtWohSYwL4bPyHl_tD07DOypz7eFf45X6QCyC9mQqvMf0J33vfBcCDPPnpN6EemhSSDSweOHp3I=',b'gAAAAABlumZ2qb5DPeCKHRvcHqK34cvnmqY7pRR7mLalx1Mf_9xLkMRyWPitZh7Dxmn0QOEtWHA2Z9ZM51f_rvhNqNp4OgPB_FG-4bsBpNA-KA7_wD4e-e3cTtYOFXuJIRGmJfx82VD4',Yearly,Active
861,b'gAAAAABlumZ1iAMo3X33brQhsXauTPARthD_GUCIucB53s1T1h6gBQhWyDPx98Vzm7Aj69aI6UNzJ2R8WfU582ZHSRdxD9E2Uw==',83,F,Proctormouth,Bermuda,b'gAAAAABlumZ2ticDXD9FnRZ_gbTareCuRHADfyH3USW48wf6m7aKoWUm44ghz91Q1_6BTDhcbq0rmD84yZoEbZPSsyShywLPCqVsvkH49Ghui52NfQVEKeU=',b'gAAAAABlumZ25fA9rn1CfGL8DTfNYEWYPbNgC53fuDhWsaa-Z1btQ88ta2hTgc02WDFjEx8WvHYAHLSRBibWAVGIeidyKO1X73kLhyZk3Cbav7bWMlMg7_2b5aAaz0fAHtwEqfUqMBCJ',Yearly,Active
682,b'gAAAAABlumZ1_nEkN3U1iD_7B9s0HIKKM8snLeicfqzsjAYOVNTL7Tnkb2fMtB6UOHXQnWyl3yahmczChIQTPD9hTjGNZD69tg==',44,M,East Joseville,Liberia,b'gAAAAABlumZ2C5SXegJEQrfpZcoOrr0j6RD4PYC20V0xZtZtXeJk4A_0JqjjoPMbOEmRztcNNrV3IO2MyokY5ND19KO880OXzwgcUZy3a5v0iQFeMGl_360=',b'gAAAAABlumZ2nFj22SWAvNb3yWwZ-3vzpyMladLa0TCp4FZ7O-dw-LaxU5qWFfMwkYDiCeKKMEv3__smLlAzBrs_KbXcPm9mJRpAQFJLrhZcr_rCrdgYBj2-hwwG8KMK9vTwxqbzEfeQ',Yearly,Churned
1190,b'gAAAAABlumZ1I2LtFkUOOfVPzi5Svh4pvPI31BQ2SUpIFPYBt65VTvKFYf-5lDtee35N0ZWbMz2Z9-7TVxOsiGsiJ7hkzC_Qpw==',67,M,Cervantesbury,Brazil,b'gAAAAABlumZ28Ge1eI9x0X8pp-ZaJ3ziQmtiLvp4IMtOUWk1uzuROFQ9uiT-f9bdVACLoTv_A6IBb7xbZH9nBtEd73QVLjo7XOac5gg9uogdFH2rkrxDPnM=',b'gAAAAABlumZ2l1fWFHtRzCobez0fzhWMVYJLyeBEL4NWYlSHHmmZ47iB8By4pkPLv1socx66kkDXt1HVpu4s64myqvwSgg6bKyql_VPV3FVJav1ltraW2CJQZvOphDxKb_ZlTqrMfHAH',Yearly,Churned
108,b'gAAAAABlumZ1HkklZIifZenH_9yxqPzsmYq6JNMoVaSTqlw4HYBdPcEohUWIpXflrDajNmLQT53pZO9Fk2crdppbTSsnwdwiCw==',60,M,Cochranchester,Belgium,b'gAAAAABlumZ21Er5FuHpLiCU8FrOq7pzZN4222iYsinSimvfj6YdIpfZrx3ZCYf9G2WecQuyzVC6fbTk37i1VHFJfLr_WLUXtlfnF3pV1EVgrDMwMlc3e9w=',b'gAAAAABlumZ2DV_O0qN1CkyLXliZSHflmYDclULHi9Mp8QMyzMZJg7i3YeMB3OxsLWEQtgcRBbNhYM8mGJGmowEnenIyS08Tog8oRZcecGjF0NwCukTB8ANJjSacpAcD99kYrrih4TrC',Yearly,Active
961,b'gAAAAABlumZ1HFyBGuX00MlR4TxZGhNaefepd4ZDOGTjnxwu_P-ooJMLIrDLBfJ_dpTshoVlB6nA7eyPITHd3CKzZ95dgNx_8RDYISl6vToo10-22UuivVk=',77,M,North Michael,Lao People's Democratic Republic,b'gAAAAABlumZ2qqYAceswY2DqGUnts3luYOrLt-DzCVMLvpnErY0plh5Fd5DYdIEsNiLZDw2qmVs0An1MyThmWQIf0KlKBisjISnuTQU4LckTBt9atx20vjc=',b'gAAAAABlumZ2qQ0W4Pkq8AgbLF_UVodXk_5PYY7y2Dg15GW18RoSEtne2qTGHosBhFs7-QmJUB1WWya-fPTuqZiAHtk0A2Vk4s2B7U3TQcFXnftLM6Y33EEkMzOPUyjoiJND-k7gqG3_9mCMFuivR-nWXdr-wn5SNw==',Yearly,Churned
844,b'gAAAAABlumZ1BFXEM1IBthsMqVDX5tRwIQwEJc-dKt2D8R10OTMIRzPwmiNCmh6v3bH9Dr60FKgmyW4BMJ6I51sYxSvNWe8odXED5N1VgepJKN99c0NqPMw=',47,M,South Larryshire,Nigeria,b'gAAAAABlumZ2mfs-hYGC0fX1N1SkedgfpZZ_X34q5c51ZyP5_4PELNmI2LV3anv45gTL93d7qmWeBR_l4P8J14NS1Ks5KpGgLpzqvrNGWl_mG11vnImosFk=',b'gAAAAABlumZ2ObAHmBTHfjUCTgLKJFpnq_TvWh08LhScClB9RSe-rUmXr9EjnnGDe4b0w94wDrVJ4aRFmWG0kdS8hyYpN6EMsk3jkgo9U4_zOncwVVSkw2o5hWhSoif4Kw7hjyJt3lZI',Yearly,Churned
599,b'gAAAAABlumZ1pRCiw_nfw1uTHyPh4ml98gqwxkWvQJ7s0L3gwMlZyiWQk4EsMPZM-Bq8jQCFumFlZVMtU6k1L1ZlwlyOpuA_Jg==',26,F,Nicolefort,Mismatched Country,b'gAAAAABlumZ2-a2-fC8Ew1UxMDBQh3j2Twh78ZX2O3gL4fIdSdFpTiSDrxShyD2qqN9P7hojpN-ETEB0uzdKJxGfIX9_Okjpp58Mxp9XvSp7PX_eA4jET6Q=',b'gAAAAABlumZ2qEVVd0v37FwQs-3GZHRyW_mGScIvAYcUCEAw5q5wQexCbZ08ItTv_SCqUHXyfOM2ReD3a6xaNX9B5Uf_i_cwY_pVmCkeMomxweDCW0J57NAdNwvmODBCPx2j8G4zOghHgFaVtAv0NGoiYoTE0xqmUw==',Rarely,Churned
1110,b'gAAAAABlumZ1pGK79GSjDsORqMvPd4B21hlmBWFvSLc3_iS09LQHh6tmCfgGPi3-a07J1qWVWpktD5qgRfur5OusfMbGuLYrrQ==',31,F,Cynthiafurt,Niue,b'gAAAAABlumZ2EgZHcaIgOrd6xM2gRwwu4tQfwXCe0UjWaFvxoYc5t0U2kN6N2R10Jxcdql8zmmGPvLwty0EmRtxrjw5HOcwCXLYJCqt2AeO7EG0Ot0hjg-g=',b'gAAAAABlumZ2tH6tXFwMKfsPIlgzcySc4y_t5gGSu_5_WGD3CtzQ0ohG6pYTpqvIO21oHIPFuoBhwPJAO1i44ajITbQTIxb1tOO19zDXPxxeV4LhAYt6qTqs5xyi8pdgOEcBXMo6BjQl0oa-vBAua-eDPhpUhS_bdQ==',Monthly,Active
1192,b'gAAAAABlumZ1bAGCzgCNh8ZDgt9xvfH2W0P3AFr64narh39gUFwmNt6kLn3B4Z0OriwUkDBiYN9lXe-cj7ZthdVrrfPExHqa7A==',47,F,Lake Susanbury,Saint Vincent and the Grenadines,b'gAAAAABlumZ2dn9A5HQGhuplgoyDOzyZtJBZ-zJdbbOEbTKewIUwuPYZ49Xu1YVxkZbUcKFqNd2eqD9_vw0cYQs0wFtsOcolt96IFdfr7p3Pd6APdNw52F4=',b'gAAAAABlumZ2tIyBuwqg4Gr2wmc_uRS87SGk_2ZmFgdJGY5waLk9Ou00c5qhUaYZW5YdE1rZgE-J6mMimQ2Imw-jVrBVlBm92FQXNWu5iU5HPEqbfqYbIw7HpPAgAXh1DViljgO_be1L3EyT2x6q1vvYeXQ6L1DCzw==',Monthly,Churned
356,b'gAAAAABlumZ14b4m1U-j6aH1BLqlD_lKmVGF-p_-zEgP5R7HjRYK5fBKaSvr4PjEwY2d7Q6LuiK3c_urSIVduOAVk36nPEBbow==',76,M,East Angieton,Malaysia,b'gAAAAABlumZ2bnFB1Vs8rKJaB7W8uG06ibp6Xhs2xg-pnw7vMV1BzApB7CPC5pvfq7oJONX5tLDd6P8-IDPc2SQxULGEB3PKzNDGZr-F1FLmo8LrhETfFKA=',b'gAAAAABlumZ2RfD9ssSmyl-eq_6GXD3jSBlWVWv6Qi3lE2RquB-sWDda70HUOPsIHAOUYS6bgSNVat-bD0yhky10KgQ3OgCGDfB5jPhWONRLMrK_9MifUv2czshADyagWQrBFwwRUKsfl9wo4P4_9Upuq4Kg_c3Hog==',Monthly,Active
660,b'gAAAAABlumZ11T-EORn3DCwipWpXvr7WJjs2Z4GP5U_NZrmhJigkkkN5s-wYsp--dfESR6iQ0TMPW0kmkqEeHEJ8k2Z6yzhi0A==',64,M,Tylermouth,Pitcairn Islands,b'gAAAAABlumZ2dlzxr5vITISqKryMRfU92Vqi23L6uNXtKBveUuVvH2ChldeioZUaF7ERPIz1bloxClGJsPwUpul366ZLeEL2ACHdEgUfoMxySptKjlTYR9Y=',b'gAAAAABlumZ2NrPbXkLeCFBSnyAOHdK_IlRiZNHt9y915b3C7OnukxZUmzA5qWIzpUWFvgmSDavTZOLs9Y-FEWPE0JejrSlalrgpjSSkxEjFMRFEEtzFsZfAJETV7Rv6Lg_Nq59BCi2f',Yearly,Churned
996,b'gAAAAABlumZ1qsl-u-GhjuvldN_PNDJgYC57IwuxdtzZriQeqMgtKRCmG4tieazCDp5UARO0OtPK2pGKyAKjNnE0o_myWa70hA==',32,M,Loristad,Oman,b'gAAAAABlumZ2tovq2vD0BnLah476HvIEUpmiBYNRic6EMh4thFql37f9HRGE4sVGLK-UuXDCBpha_SS94YGLlCOKy4AugmC2uVdEkMGwkfwSFrL0XNhX44c=',b'gAAAAABlumZ2qJtthwqC6Y6kGF7tqRaDP5lNvjiZxIcsTyC9TlXtAIETefOj_KNR8rkZymSVAZn_4hwf0Tk_hb8zsb84TgGSOacjJLcpua5tvpbPABIWC6LkQpXv-rVZYLACkRj8SU6-',Yearly,Active
225,b'gAAAAABlumZ1MZ__yFEaxgVKk3-_uB2Y8fEDzdBEm9AxgW2pBIl4ioVUHob3VeUO2Yr21hVHokei0QR3oWXrw-vqtiWHLx7qmA==',25,F,Joshuaborough,Nauru,b'gAAAAABlumZ2JW4WD04OY22LLKMNn3eqYPoUA5xGfPVmj97-e4H9LaquybOWlBGIsWTyYgyT63CJnMeaAbK7inAKISxkEwxeA2cLmic4KCA3NM2S37MUK0M=',b'gAAAAABlumZ2ESXdb91UqoW4zuLtE9yhsLJ9TTx8j-yDI7V3Lp4CJltmwC_wJFLf_IDBnethB5aSnVTW4N7KjR-Rov3WAJiAblEru8Jk4iu9QqBkAHRSOz3kr13twXpbqSD-XFYkIzLw',Yearly,Active
713,b'gAAAAABlumZ1VlrkiNimyuXwcacs6pkwVcVUlQcEAE0qmeh9zw9iy0K-J1-Bor03N15XnC_Je2J8nfy2QyMmtITyhgRb4V2BKg==',21,F,South Patriciaton,Botswana,b'gAAAAABlumZ2Wh_DiQRx0d8JcvOXWK2dRrrrFSdrFxOsLiGassepn7g-KL1kqC_KllF6vOcpnfmKyZosoj6jejVyV6h4NAfMZSBoLTfvaIatVnT5TXR9vFc=',b'gAAAAABlumZ2uaUv9ppIBwj0PQFoygf9uD1rZPvCUhqLXKHTM-q2SDM57-4h8YfvoaDDH2b3l1ES3OEyr50U1ZBRlbexik9h2vDXpuEfbPjhp_ZCvk4O3_O1wdEKw0UGNeKXb1xRkeGrPTKMMpxGlV_4Lp_aq38sFA==',Yearly,Active
497,b'gAAAAABlumZ1L5JCfBheypQBrdCoMuHvJI9wGOrNFB_YzVvA86XleFsugpICEU7dRUCNpJO7WbSqwMpvwgeogNKMw5Q9hlBV1w==',89,F,East Paul,Cameroon,b'gAAAAABlumZ2eRzOfvNe9tLUA3cZbZdgbY6YpnxvcLYzIRPqzXDYhAg3GET-jSDJ1DdwDt4ZsXYyPphuFeKS7dV0dX02Z4n6y_A2woFObZgqGCRax1SZMXQ=',b'gAAAAABlumZ2dcnMIbvfcuCBvQ9zmvUW0-wZ9FqUxmUO4Gj7vo9IJBMZveBfhZPMimyHX-CMibn7rI8lBdZKtnMEOzxQVOEZwOeFmrgS1ZQqwLLo1Dd34ZZfSIiPzG542Neclsxc5MpY',Yearly,Active
1264,b'gAAAAABlumZ1IU7tj--1F33MUAVzWJbo672YM0Uv1t2Ibaiwt7C9ZybEx8VED40OJYolUH0lcbKmntWslhgBM0rlD2aXSJ2Okg==',60,M,Valenciamouth,Sri Lanka,b'gAAAAABlumZ26Oa3P6Ax18v6HFuhhXQQJKuAUDcBvjk8QdwwGnaKZiZ6RpoV-HJ50XomqKtSpWaXVHG1fXl867ro_nLQaDXIyB5dctDTUev9ux2z9uYbdWM=',b'gAAAAABlumZ2yZrrRYNcf4npO4pnI6yvyreA4ak_VWN0XX9V6LLRbAD2xlUcTdYDwNVppiCyKb3AE1PBGDmzs8ID78Ux43gGrR6zmz8cKioaNA9R9F2aRhlkRTdIyWR2s-Kb1K2QtBsJbykNI5qdGMoB8I2NX08s0A==',Rarely,Active
1130,b'gAAAAABlumZ1x0VuVII3DF7b_L6L7zx7RoIwOWnZjxhILQgmZJOjsiHGhl3Ys6_WDSdOrBsi-5iYeBU3cn-xP-qQ_QHl_aFirw==',42,M,North Curtisland,Comoros,b'gAAAAABlumZ23l5enri1_IxvRdL8N5XaJMXIKMw39-otjZ6tZL3WiMmurFLSMoQ1otexXzsMLIqH5Yu_LjuUgf7SXbZUpT347f94pG3XOQNlNTfKw_O9ydQ=',b'gAAAAABlumZ26RvloxQyD88Fchc1nQFCXMdsCun5WMDbzJY6GDWQgAVLtzcvFeUg30IQ0GcsTJGN5gpTWBz30NW5ogGEckPW2kul3nu0en2nwBK7tiLe_YcyXDHNo5wFw3lnZIl84W6L',Rarely,Churned
583,b'gAAAAABlumZ19z8BMlHGBSC6IWHciH3k63GlCo7_BXYAIcjsCWAIYb3ciz0EaHT-X0rSW0VNV-DWZLsT468G35Q0o_5ZY9TYnA==',64,M,Port Dariusport,Austria,b'gAAAAABlumZ2tCdVe6PPclPs_NMeFIf6J_7fzVr6YR-5NNYp-juG1vIZPQqUMHKFol65nLMQf7-dmdOO5qjdky2GJoNhov6Ik3Iguf9jsmr4T5DEhUvQKjM=',b'gAAAAABlumZ2SVtE1q2SPXEJZmpeSy-9EaNaCygHVdHllSOPBfWI2ujGkvIaUiuCrQS0nerqpphjwCGDswGdQbcFNNfMDR4lhibUuxsKOuKDDjJq8Q9CQiE=',Yearly,Active
